时间,电压(V),电流(A),D+(V),D-(V),时间文本,总功耗(W)
1900-01-01 16:48:30,8.94,1.44,0.85,3.49,16:48:30,12.873599999999998
1900-01-01 16:48:31,8.95,1.44,0.85,3.49,16:48:31,12.887999999999998
1900-01-01 16:48:32,8.94,1.44,0.85,3.48,16:48:32,12.873599999999998
1900-01-01 16:48:33,8.94,1.44,0.85,3.48,16:48:33,12.873599999999998
1900-01-01 16:48:34,8.94,1.44,0.84,3.49,16:48:34,12.873599999999998
1900-01-01 16:48:35,8.95,1.44,0.85,3.49,16:48:35,12.887999999999998
1900-01-01 16:48:36,8.94,1.44,0.84,3.49,16:48:36,12.873599999999998
1900-01-01 16:48:37,8.96,1.44,0.85,3.49,16:48:37,12.9024
1900-01-01 16:48:38,8.94,1.44,0.85,3.48,16:48:38,12.873599999999998
1900-01-01 16:48:39,8.94,1.44,0.85,3.48,16:48:39,12.873599999999998
1900-01-01 16:48:40,8.95,1.44,0.85,3.48,16:48:40,12.887999999999998
1900-01-01 16:48:41,8.96,1.44,0.85,3.49,16:48:41,12.9024
1900-01-01 16:48:42,8.94,1.44,0.85,3.49,16:48:42,12.873599999999998
1900-01-01 16:48:43,8.95,1.44,0.85,3.48,16:48:43,12.887999999999998
1900-01-01 16:48:44,8.95,1.44,0.85,3.49,16:48:44,12.887999999999998
1900-01-01 16:48:45,8.95,1.44,0.85,3.48,16:48:45,12.887999999999998
1900-01-01 16:48:46,8.94,1.44,0.85,3.49,16:48:46,12.873599999999998
1900-01-01 16:48:47,8.94,1.44,0.85,3.49,16:48:47,12.873599999999998
1900-01-01 16:48:48,8.95,1.44,0.85,3.48,16:48:48,12.887999999999998
1900-01-01 16:48:49,8.95,1.44,0.85,3.48,16:48:49,12.887999999999998
1900-01-01 16:48:50,8.95,1.44,0.85,3.48,16:48:50,12.887999999999998
1900-01-01 16:48:51,8.95,1.44,0.85,3.49,16:48:51,12.887999999999998
1900-01-01 16:48:52,8.95,1.44,0.85,3.49,16:48:52,12.887999999999998
1900-01-01 16:48:53,8.94,1.44,0.85,3.48,16:48:53,12.873599999999998
1900-01-01 16:48:54,8.94,1.44,0.85,3.48,16:48:54,12.873599999999998
1900-01-01 16:48:55,8.95,1.44,0.85,3.49,16:48:55,12.887999999999998
1900-01-01 16:48:56,8.94,1.44,0.85,3.49,16:48:56,12.873599999999998
1900-01-01 16:48:57,8.94,1.44,0.85,3.48,16:48:57,12.873599999999998
1900-01-01 16:48:58,8.94,1.44,0.85,3.49,16:48:58,12.873599999999998
1900-01-01 16:48:59,8.94,1.44,0.85,3.48,16:48:59,12.873599999999998
1900-01-01 16:49:00,8.94,1.44,0.84,3.48,16:49:00,12.873599999999998
1900-01-01 16:49:01,8.94,1.44,0.84,3.49,16:49:01,12.873599999999998
1900-01-01 16:49:02,8.95,1.44,0.85,3.48,16:49:02,12.887999999999998
1900-01-01 16:49:03,8.94,1.44,0.85,3.48,16:49:03,12.873599999999998
1900-01-01 16:49:04,8.94,1.44,0.84,3.48,16:49:04,12.873599999999998
1900-01-01 16:49:05,8.94,1.44,0.84,3.48,16:49:05,12.873599999999998
1900-01-01 16:49:06,8.94,1.44,0.85,3.49,16:49:06,12.873599999999998
1900-01-01 16:49:07,8.95,1.44,0.85,3.48,16:49:07,12.887999999999998
1900-01-01 16:49:08,8.95,1.44,0.85,3.48,16:49:08,12.887999999999998
1900-01-01 16:49:09,8.94,1.44,0.85,3.49,16:49:09,12.873599999999998
1900-01-01 16:49:10,8.94,1.44,0.85,3.48,16:49:10,12.873599999999998
1900-01-01 16:49:11,8.95,1.44,0.84,3.48,16:49:11,12.887999999999998
1900-01-01 16:49:12,8.94,1.44,0.85,3.48,16:49:12,12.873599999999998
1900-01-01 16:49:13,8.94,1.44,0.85,3.48,16:49:13,12.873599999999998
1900-01-01 16:49:14,8.94,1.44,0.85,3.49,16:49:14,12.873599999999998
1900-01-01 16:49:15,8.94,1.43,0.85,3.49,16:49:15,12.784199999999998
1900-01-01 16:49:16,8.94,1.44,0.85,3.49,16:49:16,12.873599999999998
1900-01-01 16:49:17,8.94,1.44,0.85,3.49,16:49:17,12.873599999999998
1900-01-01 16:49:18,8.94,1.44,0.85,3.48,16:49:18,12.873599999999998
1900-01-01 16:49:19,8.94,1.44,0.85,3.49,16:49:19,12.873599999999998
1900-01-01 16:49:20,8.94,1.44,0.85,3.48,16:49:20,12.873599999999998
1900-01-01 16:49:21,8.94,1.44,0.84,3.49,16:49:21,12.873599999999998
1900-01-01 16:49:22,8.94,1.44,0.85,3.49,16:49:22,12.873599999999998
1900-01-01 16:49:23,8.94,1.44,0.85,3.49,16:49:23,12.873599999999998
1900-01-01 16:49:24,8.94,1.44,0.85,3.49,16:49:24,12.873599999999998
1900-01-01 16:49:25,8.95,1.44,0.85,3.49,16:49:25,12.887999999999998
1900-01-01 16:49:26,8.94,1.44,0.85,3.48,16:49:26,12.873599999999998
1900-01-01 16:49:27,8.94,1.44,0.85,3.49,16:49:27,12.873599999999998
1900-01-01 16:49:28,8.95,1.44,0.85,3.49,16:49:28,12.887999999999998
1900-01-01 16:49:29,8.94,1.43,0.85,3.49,16:49:29,12.784199999999998
1900-01-01 16:49:30,8.95,1.44,0.85,3.49,16:49:30,12.887999999999998
1900-01-01 16:49:31,8.94,1.44,0.85,3.49,16:49:31,12.873599999999998
1900-01-01 16:49:32,8.94,1.44,0.85,3.49,16:49:32,12.873599999999998
1900-01-01 16:49:33,8.94,1.44,0.85,3.48,16:49:33,12.873599999999998
1900-01-01 16:49:34,8.94,1.44,0.85,3.49,16:49:34,12.873599999999998
1900-01-01 16:49:35,8.94,1.44,0.84,3.48,16:49:35,12.873599999999998
1900-01-01 16:49:36,8.94,1.44,0.85,3.49,16:49:36,12.873599999999998
1900-01-01 16:49:37,8.94,1.44,0.85,3.48,16:49:37,12.873599999999998
1900-01-01 16:49:38,8.95,1.44,0.85,3.48,16:49:38,12.887999999999998
1900-01-01 16:49:39,8.94,1.44,0.85,3.49,16:49:39,12.873599999999998
1900-01-01 16:49:40,8.95,1.44,0.84,3.48,16:49:40,12.887999999999998
1900-01-01 16:49:41,8.94,1.44,0.85,3.49,16:49:41,12.873599999999998
1900-01-01 16:49:42,8.94,1.44,0.85,3.48,16:49:42,12.873599999999998
1900-01-01 16:49:43,8.94,1.44,0.85,3.49,16:49:43,12.873599999999998
1900-01-01 16:49:44,8.95,1.44,0.85,3.48,16:49:44,12.887999999999998
1900-01-01 16:49:45,8.94,1.44,0.85,3.49,16:49:45,12.873599999999998
1900-01-01 16:49:46,8.95,1.44,0.85,3.49,16:49:46,12.887999999999998
1900-01-01 16:49:47,8.94,1.44,0.85,3.48,16:49:47,12.873599999999998
1900-01-01 16:49:48,8.94,1.44,0.85,3.48,16:49:48,12.873599999999998
1900-01-01 16:49:49,8.95,1.44,0.85,3.48,16:49:49,12.887999999999998
1900-01-01 16:49:50,8.95,1.44,0.85,3.48,16:49:50,12.887999999999998
1900-01-01 16:49:51,8.94,1.44,0.85,3.48,16:49:51,12.873599999999998
1900-01-01 16:49:52,8.95,1.44,0.84,3.48,16:49:52,12.887999999999998
1900-01-01 16:49:53,8.95,1.44,0.85,3.49,16:49:53,12.887999999999998
1900-01-01 16:49:54,8.95,1.44,0.85,3.49,16:49:54,12.887999999999998
1900-01-01 16:49:55,8.94,1.44,0.85,3.48,16:49:55,12.873599999999998
1900-01-01 16:49:56,8.95,1.44,0.85,3.48,16:49:56,12.887999999999998
1900-01-01 16:49:57,8.94,1.44,0.85,3.49,16:49:57,12.873599999999998
1900-01-01 16:49:58,8.94,1.44,0.85,3.49,16:49:58,12.873599999999998
1900-01-01 16:49:59,8.95,1.44,0.84,3.49,16:49:59,12.887999999999998
1900-01-01 16:50:00,8.95,1.44,0.85,3.49,16:50:00,12.887999999999998
1900-01-01 16:50:01,8.94,1.44,0.85,3.49,16:50:01,12.873599999999998
1900-01-01 16:50:02,8.94,1.44,0.85,3.48,16:50:02,12.873599999999998
1900-01-01 16:50:03,8.94,1.44,0.85,3.49,16:50:03,12.873599999999998
1900-01-01 16:50:04,8.94,1.44,0.85,3.49,16:50:04,12.873599999999998
1900-01-01 16:50:05,8.94,1.44,0.84,3.48,16:50:05,12.873599999999998
1900-01-01 16:50:06,8.95,1.44,0.85,3.48,16:50:06,12.887999999999998
1900-01-01 16:50:07,8.94,1.44,0.84,3.49,16:50:07,12.873599999999998
1900-01-01 16:50:08,8.94,1.44,0.85,3.49,16:50:08,12.873599999999998
1900-01-01 16:50:09,8.95,1.44,0.85,3.48,16:50:09,12.887999999999998
1900-01-01 16:50:10,8.95,1.44,0.84,3.49,16:50:10,12.887999999999998
1900-01-01 16:50:11,8.93,1.44,0.85,3.48,16:50:11,12.8592
1900-01-01 16:50:12,8.95,1.44,0.85,3.49,16:50:12,12.887999999999998
1900-01-01 16:50:13,8.94,1.44,0.85,3.48,16:50:13,12.873599999999998
1900-01-01 16:50:14,8.95,1.44,0.85,3.48,16:50:14,12.887999999999998
1900-01-01 16:50:15,8.94,1.44,0.84,3.48,16:50:15,12.873599999999998
1900-01-01 16:50:16,8.95,1.44,0.85,3.48,16:50:16,12.887999999999998
1900-01-01 16:50:17,8.95,1.44,0.85,3.48,16:50:17,12.887999999999998
1900-01-01 16:50:18,8.95,1.44,0.85,3.49,16:50:18,12.887999999999998
1900-01-01 16:50:19,8.94,1.44,0.85,3.49,16:50:19,12.873599999999998
1900-01-01 16:50:20,8.96,1.44,0.85,3.48,16:50:20,12.9024
1900-01-01 16:50:21,8.94,1.44,0.84,3.49,16:50:21,12.873599999999998
1900-01-01 16:50:22,8.95,1.44,0.85,3.49,16:50:22,12.887999999999998
1900-01-01 16:50:23,8.95,1.44,0.85,3.49,16:50:23,12.887999999999998
1900-01-01 16:50:24,8.95,1.44,0.85,3.49,16:50:24,12.887999999999998
1900-01-01 16:50:25,8.95,1.44,0.84,3.49,16:50:25,12.887999999999998
1900-01-01 16:50:26,8.94,1.44,0.85,3.48,16:50:26,12.873599999999998
1900-01-01 16:50:27,8.94,1.44,0.85,3.49,16:50:27,12.873599999999998
1900-01-01 16:50:28,8.95,1.44,0.85,3.48,16:50:28,12.887999999999998
1900-01-01 16:50:29,8.94,1.44,0.85,3.49,16:50:29,12.873599999999998
1900-01-01 16:50:30,8.95,1.44,0.85,3.48,16:50:30,12.887999999999998
1900-01-01 16:50:31,8.95,1.44,0.85,3.48,16:50:31,12.887999999999998
1900-01-01 16:50:32,8.95,1.44,0.85,3.49,16:50:32,12.887999999999998
1900-01-01 16:50:33,8.95,1.43,0.85,3.48,16:50:33,12.798499999999999
1900-01-01 16:50:34,8.95,1.44,0.85,3.49,16:50:34,12.887999999999998
1900-01-01 16:50:35,8.93,1.44,0.85,3.49,16:50:35,12.8592
1900-01-01 16:50:36,8.95,1.44,0.85,3.48,16:50:36,12.887999999999998
1900-01-01 16:50:37,8.96,1.44,0.85,3.48,16:50:37,12.9024
1900-01-01 16:50:38,8.95,1.44,0.85,3.49,16:50:38,12.887999999999998
1900-01-01 16:50:39,8.95,1.44,0.85,3.48,16:50:39,12.887999999999998
1900-01-01 16:50:40,8.96,1.44,0.85,3.48,16:50:40,12.9024
1900-01-01 16:50:41,8.94,1.44,0.85,3.48,16:50:41,12.873599999999998
1900-01-01 16:50:42,8.95,1.44,0.85,3.48,16:50:42,12.887999999999998
1900-01-01 16:50:43,8.94,1.44,0.85,3.48,16:50:43,12.873599999999998
1900-01-01 16:50:44,8.95,1.44,0.85,3.49,16:50:44,12.887999999999998
1900-01-01 16:50:45,8.95,1.44,0.85,3.48,16:50:45,12.887999999999998
1900-01-01 16:50:46,8.95,1.44,0.85,3.49,16:50:46,12.887999999999998
1900-01-01 16:50:47,8.95,1.44,0.85,3.48,16:50:47,12.887999999999998
1900-01-01 16:50:48,8.95,1.44,0.85,3.48,16:50:48,12.887999999999998
1900-01-01 16:50:49,8.94,1.44,0.85,3.49,16:50:49,12.873599999999998
1900-01-01 16:50:50,8.94,1.44,0.85,3.48,16:50:50,12.873599999999998
1900-01-01 16:50:51,8.95,1.43,0.85,3.48,16:50:51,12.798499999999999
1900-01-01 16:50:52,8.95,1.44,0.85,3.49,16:50:52,12.887999999999998
1900-01-01 16:50:53,8.94,1.44,0.85,3.48,16:50:53,12.873599999999998
1900-01-01 16:50:54,8.94,1.44,0.85,3.48,16:50:54,12.873599999999998
1900-01-01 16:50:55,8.95,1.44,0.85,3.48,16:50:55,12.887999999999998
1900-01-01 16:50:56,8.94,1.44,0.85,3.49,16:50:56,12.873599999999998
1900-01-01 16:50:57,8.95,1.44,0.85,3.49,16:50:57,12.887999999999998
1900-01-01 16:50:58,8.95,1.44,0.84,3.49,16:50:58,12.887999999999998
1900-01-01 16:50:59,8.95,1.44,0.85,3.49,16:50:59,12.887999999999998
1900-01-01 16:51:00,8.95,1.44,0.85,3.49,16:51:00,12.887999999999998
1900-01-01 16:51:01,8.94,1.44,0.85,3.49,16:51:01,12.873599999999998
1900-01-01 16:51:02,8.94,1.44,0.85,3.49,16:51:02,12.873599999999998
1900-01-01 16:51:03,8.94,1.44,0.85,3.49,16:51:03,12.873599999999998
1900-01-01 16:51:04,8.94,1.44,0.85,3.49,16:51:04,12.873599999999998
1900-01-01 16:51:05,8.95,1.44,0.85,3.48,16:51:05,12.887999999999998
1900-01-01 16:51:06,8.94,1.44,0.85,3.48,16:51:06,12.873599999999998
1900-01-01 16:51:07,8.94,1.44,0.85,3.49,16:51:07,12.873599999999998
1900-01-01 16:51:08,8.94,1.44,0.85,3.49,16:51:08,12.873599999999998
1900-01-01 16:51:09,8.95,1.44,0.85,3.49,16:51:09,12.887999999999998
1900-01-01 16:51:10,8.95,1.44,0.85,3.48,16:51:10,12.887999999999998
1900-01-01 16:51:11,8.95,1.44,0.85,3.48,16:51:11,12.887999999999998
1900-01-01 16:51:12,8.94,1.44,0.85,3.49,16:51:12,12.873599999999998
1900-01-01 16:51:13,8.94,1.44,0.85,3.48,16:51:13,12.873599999999998
1900-01-01 16:51:14,8.94,1.44,0.85,3.48,16:51:14,12.873599999999998
1900-01-01 16:51:15,8.95,1.44,0.85,3.49,16:51:15,12.887999999999998
1900-01-01 16:51:16,8.93,1.44,0.85,3.49,16:51:16,12.8592
1900-01-01 16:51:17,8.94,1.44,0.85,3.48,16:51:17,12.873599999999998
1900-01-01 16:51:18,8.95,1.44,0.85,3.48,16:51:18,12.887999999999998
1900-01-01 16:51:19,8.94,1.44,0.84,3.49,16:51:19,12.873599999999998
1900-01-01 16:51:20,8.95,1.44,0.85,3.48,16:51:20,12.887999999999998
1900-01-01 16:51:21,8.95,1.44,0.84,3.48,16:51:21,12.887999999999998
1900-01-01 16:51:22,8.94,1.44,0.85,3.49,16:51:22,12.873599999999998
1900-01-01 16:51:23,8.94,1.44,0.85,3.48,16:51:23,12.873599999999998
1900-01-01 16:51:24,8.94,1.44,0.84,3.48,16:51:24,12.873599999999998
1900-01-01 16:51:25,8.95,1.44,0.85,3.49,16:51:25,12.887999999999998
1900-01-01 16:51:26,8.95,1.44,0.84,3.49,16:51:26,12.887999999999998
1900-01-01 16:51:27,8.94,1.44,0.85,3.48,16:51:27,12.873599999999998
1900-01-01 16:51:28,8.95,1.44,0.85,3.48,16:51:28,12.887999999999998
1900-01-01 16:51:29,8.94,1.43,0.85,3.49,16:51:29,12.784199999999998
1900-01-01 16:51:30,8.94,1.44,0.85,3.49,16:51:30,12.873599999999998
1900-01-01 16:51:31,8.94,1.43,0.85,3.48,16:51:31,12.784199999999998
1900-01-01 16:51:32,8.95,1.44,0.84,3.48,16:51:32,12.887999999999998
1900-01-01 16:51:33,8.94,1.44,0.85,3.49,16:51:33,12.873599999999998
1900-01-01 16:51:34,8.95,1.44,0.85,3.48,16:51:34,12.887999999999998
1900-01-01 16:51:35,8.95,1.44,0.85,3.49,16:51:35,12.887999999999998
1900-01-01 16:51:36,8.95,1.44,0.85,3.48,16:51:36,12.887999999999998
1900-01-01 16:51:37,8.95,1.44,0.84,3.49,16:51:37,12.887999999999998
1900-01-01 16:51:38,8.95,1.43,0.85,3.49,16:51:38,12.798499999999999
1900-01-01 16:51:39,8.94,1.44,0.84,3.48,16:51:39,12.873599999999998
1900-01-01 16:51:40,8.94,1.44,0.85,3.49,16:51:40,12.873599999999998
1900-01-01 16:51:41,8.95,1.44,0.85,3.48,16:51:41,12.887999999999998
1900-01-01 16:51:42,8.95,1.44,0.85,3.48,16:51:42,12.887999999999998
1900-01-01 16:51:43,8.95,1.44,0.85,3.48,16:51:43,12.887999999999998
1900-01-01 16:51:44,8.95,1.44,0.85,3.49,16:51:44,12.887999999999998
1900-01-01 16:51:45,8.94,1.44,0.85,3.48,16:51:45,12.873599999999998
1900-01-01 16:51:46,8.94,1.44,0.85,3.49,16:51:46,12.873599999999998
1900-01-01 16:51:47,8.94,1.44,0.85,3.49,16:51:47,12.873599999999998
1900-01-01 16:51:48,8.95,1.44,0.84,3.48,16:51:48,12.887999999999998
1900-01-01 16:51:49,8.94,1.44,0.85,3.49,16:51:49,12.873599999999998
1900-01-01 16:51:50,8.95,1.44,0.85,3.48,16:51:50,12.887999999999998
1900-01-01 16:51:51,8.95,1.44,0.85,3.48,16:51:51,12.887999999999998
1900-01-01 16:51:52,8.94,1.43,0.85,3.48,16:51:52,12.784199999999998
1900-01-01 16:51:53,8.95,1.44,0.85,3.48,16:51:53,12.887999999999998
1900-01-01 16:51:54,8.95,1.44,0.85,3.49,16:51:54,12.887999999999998
1900-01-01 16:51:55,8.94,1.44,0.85,3.49,16:51:55,12.873599999999998
1900-01-01 16:51:56,8.94,1.44,0.85,3.49,16:51:56,12.873599999999998
1900-01-01 16:51:57,8.93,1.44,0.84,3.48,16:51:57,12.8592
1900-01-01 16:51:58,8.94,1.44,0.84,3.49,16:51:58,12.873599999999998
1900-01-01 16:51:59,8.95,1.44,0.84,3.48,16:51:59,12.887999999999998
1900-01-01 16:52:00,8.94,1.44,0.85,3.49,16:52:00,12.873599999999998
1900-01-01 16:52:01,8.95,1.44,0.85,3.48,16:52:01,12.887999999999998
1900-01-01 16:52:02,8.94,1.44,0.85,3.49,16:52:02,12.873599999999998
1900-01-01 16:52:03,8.95,1.44,0.85,3.48,16:52:03,12.887999999999998
1900-01-01 16:52:04,8.95,1.44,0.85,3.49,16:52:04,12.887999999999998
1900-01-01 16:52:05,8.95,1.44,0.84,3.48,16:52:05,12.887999999999998
1900-01-01 16:52:06,8.94,1.44,0.85,3.48,16:52:06,12.873599999999998
1900-01-01 16:52:07,8.94,1.44,0.84,3.48,16:52:07,12.873599999999998
1900-01-01 16:52:08,8.95,1.44,0.85,3.48,16:52:08,12.887999999999998
1900-01-01 16:52:09,8.94,1.43,0.85,3.48,16:52:09,12.784199999999998
1900-01-01 16:52:10,8.95,1.44,0.85,3.48,16:52:10,12.887999999999998
1900-01-01 16:52:11,8.95,1.44,0.85,3.49,16:52:11,12.887999999999998
1900-01-01 16:52:12,8.95,1.44,0.85,3.48,16:52:12,12.887999999999998
1900-01-01 16:52:13,8.95,1.44,0.85,3.49,16:52:13,12.887999999999998
1900-01-01 16:52:14,8.93,1.44,0.85,3.48,16:52:14,12.8592
1900-01-01 16:52:15,8.94,1.44,0.84,3.49,16:52:15,12.873599999999998
1900-01-01 16:52:16,8.95,1.44,0.85,3.49,16:52:16,12.887999999999998
1900-01-01 16:52:17,8.94,1.44,0.85,3.48,16:52:17,12.873599999999998
1900-01-01 16:52:18,8.95,1.44,0.85,3.49,16:52:18,12.887999999999998
1900-01-01 16:52:19,8.95,1.44,0.85,3.49,16:52:19,12.887999999999998
1900-01-01 16:52:20,8.95,1.44,0.85,3.48,16:52:20,12.887999999999998
1900-01-01 16:52:21,8.95,1.44,0.85,3.48,16:52:21,12.887999999999998
1900-01-01 16:52:22,8.94,1.44,0.85,3.49,16:52:22,12.873599999999998
1900-01-01 16:52:23,8.95,1.44,0.85,3.48,16:52:23,12.887999999999998
1900-01-01 16:52:24,8.94,1.44,0.85,3.49,16:52:24,12.873599999999998
1900-01-01 16:52:25,8.95,1.44,0.85,3.49,16:52:25,12.887999999999998
1900-01-01 16:52:26,8.94,1.44,0.85,3.48,16:52:26,12.873599999999998
1900-01-01 16:52:27,8.94,1.44,0.85,3.49,16:52:27,12.873599999999998
1900-01-01 16:52:28,8.96,1.44,0.85,3.48,16:52:28,12.9024
1900-01-01 16:52:29,8.95,1.44,0.85,3.49,16:52:29,12.887999999999998
1900-01-01 16:52:30,8.95,1.44,0.85,3.49,16:52:30,12.887999999999998
1900-01-01 16:52:31,8.94,1.44,0.84,3.48,16:52:31,12.873599999999998
1900-01-01 16:52:32,8.95,1.44,0.85,3.48,16:52:32,12.887999999999998
1900-01-01 16:52:33,8.94,1.44,0.85,3.49,16:52:33,12.873599999999998
1900-01-01 16:52:34,8.95,1.44,0.85,3.48,16:52:34,12.887999999999998
1900-01-01 16:52:35,8.95,1.44,0.85,3.48,16:52:35,12.887999999999998
1900-01-01 16:52:36,8.95,1.44,0.85,3.48,16:52:36,12.887999999999998
1900-01-01 16:52:37,8.95,1.43,0.85,3.49,16:52:37,12.798499999999999
1900-01-01 16:52:38,8.95,1.44,0.84,3.49,16:52:38,12.887999999999998
1900-01-01 16:52:39,8.95,1.44,0.85,3.49,16:52:39,12.887999999999998
1900-01-01 16:52:40,8.95,1.44,0.85,3.49,16:52:40,12.887999999999998
1900-01-01 16:52:41,8.95,1.44,0.85,3.49,16:52:41,12.887999999999998
1900-01-01 16:52:42,8.95,1.44,0.85,3.48,16:52:42,12.887999999999998
1900-01-01 16:52:43,8.94,1.43,0.85,3.49,16:52:43,12.784199999999998
1900-01-01 16:52:44,8.95,1.44,0.85,3.48,16:52:44,12.887999999999998
1900-01-01 16:52:45,8.96,1.44,0.85,3.48,16:52:45,12.9024
1900-01-01 16:52:46,8.95,1.43,0.85,3.49,16:52:46,12.798499999999999
1900-01-01 16:52:47,8.95,1.44,0.85,3.48,16:52:47,12.887999999999998
1900-01-01 16:52:48,8.94,1.44,0.85,3.48,16:52:48,12.873599999999998
1900-01-01 16:52:49,8.95,1.44,0.85,3.48,16:52:49,12.887999999999998
1900-01-01 16:52:50,8.95,1.44,0.85,3.48,16:52:50,12.887999999999998
1900-01-01 16:52:51,8.95,1.44,0.85,3.49,16:52:51,12.887999999999998
1900-01-01 16:52:52,8.95,1.44,0.85,3.48,16:52:52,12.887999999999998
1900-01-01 16:52:53,8.95,1.44,0.85,3.49,16:52:53,12.887999999999998
1900-01-01 16:52:54,8.95,1.44,0.84,3.49,16:52:54,12.887999999999998
1900-01-01 16:52:55,8.95,1.44,0.85,3.48,16:52:55,12.887999999999998
1900-01-01 16:52:56,8.95,1.44,0.84,3.49,16:52:56,12.887999999999998
1900-01-01 16:52:57,8.95,1.44,0.85,3.48,16:52:57,12.887999999999998
1900-01-01 16:52:58,8.95,1.44,0.85,3.48,16:52:58,12.887999999999998
1900-01-01 16:52:59,8.95,1.44,0.85,3.49,16:52:59,12.887999999999998
1900-01-01 16:53:00,8.95,1.44,0.85,3.48,16:53:00,12.887999999999998
1900-01-01 16:53:01,8.94,1.44,0.85,3.49,16:53:01,12.873599999999998
1900-01-01 16:53:02,8.95,1.44,0.85,3.48,16:53:02,12.887999999999998
1900-01-01 16:53:03,8.94,1.44,0.85,3.49,16:53:03,12.873599999999998
1900-01-01 16:53:04,8.95,1.44,0.85,3.49,16:53:04,12.887999999999998
1900-01-01 16:53:05,8.95,1.44,0.85,3.49,16:53:05,12.887999999999998
1900-01-01 16:53:06,8.94,1.44,0.85,3.49,16:53:06,12.873599999999998
1900-01-01 16:53:07,8.95,1.44,0.85,3.49,16:53:07,12.887999999999998
1900-01-01 16:53:08,8.94,1.44,0.85,3.48,16:53:08,12.873599999999998
1900-01-01 16:53:09,8.94,1.44,0.85,3.49,16:53:09,12.873599999999998
1900-01-01 16:53:10,8.95,1.44,0.85,3.49,16:53:10,12.887999999999998
1900-01-01 16:53:11,8.95,1.44,0.85,3.49,16:53:11,12.887999999999998
1900-01-01 16:53:12,8.95,1.44,0.85,3.48,16:53:12,12.887999999999998
1900-01-01 16:53:13,8.95,1.44,0.85,3.49,16:53:13,12.887999999999998
1900-01-01 16:53:14,8.95,1.44,0.85,3.49,16:53:14,12.887999999999998
1900-01-01 16:53:15,8.94,1.44,0.85,3.49,16:53:15,12.873599999999998
1900-01-01 16:53:16,8.94,1.44,0.85,3.49,16:53:16,12.873599999999998
1900-01-01 16:53:17,8.95,1.44,0.85,3.48,16:53:17,12.887999999999998
1900-01-01 16:53:18,8.95,1.44,0.85,3.48,16:53:18,12.887999999999998
1900-01-01 16:53:19,8.94,1.44,0.85,3.48,16:53:19,12.873599999999998
1900-01-01 16:53:20,8.95,1.44,0.85,3.49,16:53:20,12.887999999999998
1900-01-01 16:53:21,8.95,1.44,0.85,3.49,16:53:21,12.887999999999998
1900-01-01 16:53:22,8.95,1.44,0.85,3.48,16:53:22,12.887999999999998
1900-01-01 16:53:23,8.94,1.44,0.85,3.48,16:53:23,12.873599999999998
1900-01-01 16:53:24,8.94,1.44,0.85,3.48,16:53:24,12.873599999999998
1900-01-01 16:53:25,8.95,1.44,0.85,3.48,16:53:25,12.887999999999998
1900-01-01 16:53:26,8.94,1.44,0.85,3.49,16:53:26,12.873599999999998
1900-01-01 16:53:27,8.95,1.44,0.85,3.49,16:53:27,12.887999999999998
1900-01-01 16:53:28,8.95,1.44,0.85,3.49,16:53:28,12.887999999999998
1900-01-01 16:53:29,8.95,1.44,0.85,3.49,16:53:29,12.887999999999998
1900-01-01 16:53:30,8.95,1.44,0.85,3.48,16:53:30,12.887999999999998
1900-01-01 16:53:31,8.95,1.44,0.85,3.49,16:53:31,12.887999999999998
1900-01-01 16:53:32,8.95,1.43,0.85,3.48,16:53:32,12.798499999999999
1900-01-01 16:53:33,8.95,1.43,0.85,3.48,16:53:33,12.798499999999999
1900-01-01 16:53:34,8.95,1.44,0.85,3.49,16:53:34,12.887999999999998
1900-01-01 16:53:35,8.95,1.44,0.85,3.49,16:53:35,12.887999999999998
1900-01-01 16:53:36,8.95,1.44,0.85,3.48,16:53:36,12.887999999999998
1900-01-01 16:53:37,8.95,1.44,0.85,3.49,16:53:37,12.887999999999998
1900-01-01 16:53:38,8.95,1.44,0.85,3.49,16:53:38,12.887999999999998
1900-01-01 16:53:39,8.95,1.44,0.85,3.49,16:53:39,12.887999999999998
1900-01-01 16:53:40,8.95,1.44,0.85,3.48,16:53:40,12.887999999999998
1900-01-01 16:53:41,8.95,1.44,0.85,3.48,16:53:41,12.887999999999998
1900-01-01 16:53:42,8.94,1.44,0.85,3.48,16:53:42,12.873599999999998
1900-01-01 16:53:43,8.94,1.44,0.85,3.48,16:53:43,12.873599999999998
1900-01-01 16:53:44,8.94,1.44,0.85,3.48,16:53:44,12.873599999999998
1900-01-01 16:53:45,8.95,1.44,0.85,3.49,16:53:45,12.887999999999998
1900-01-01 16:53:46,8.95,1.44,0.85,3.49,16:53:46,12.887999999999998
1900-01-01 16:53:47,8.94,1.44,0.85,3.48,16:53:47,12.873599999999998
1900-01-01 16:53:48,8.95,1.44,0.85,3.48,16:53:48,12.887999999999998
1900-01-01 16:53:49,8.95,1.44,0.85,3.48,16:53:49,12.887999999999998
1900-01-01 16:53:50,8.94,1.44,0.85,3.48,16:53:50,12.873599999999998
1900-01-01 16:53:51,8.95,1.44,0.85,3.49,16:53:51,12.887999999999998
1900-01-01 16:53:52,8.95,1.44,0.85,3.49,16:53:52,12.887999999999998
1900-01-01 16:53:53,8.94,1.44,0.85,3.48,16:53:53,12.873599999999998
1900-01-01 16:53:54,8.94,1.44,0.85,3.48,16:53:54,12.873599999999998
